,source,target,weight
628,Grenada,Costa Rica,0.01818181818181818
629,Mauritius,Equatorial Guinea,0.00641025641025641
630,United States,Japan,0.007575757575757576
631,Yugoslavia,Czechoslovakia,0.10493827160493827
632,Iran,Syria,0.008620689655172414
633,Saint Kitts and Nevis,Dominican Republic,0.011494252873563218
634,Guinea-Bissau,Congo,0.03571428571428571
635,Alderney,Menorca,0.0078125
636,Switzerland,Mexico,0.002785515320334262
637,Georgia,Sweden,0.007462686567164179
638,Paraguay,England,0.010135135135135136
639,Iraq,Morocco,0.012903225806451613
640,Latvia,Germany,0.014218009478672985
641,Tajikistan,Singapore,0.013157894736842105
642,Austria,Spain,0.029411764705882353
643,Vietnam,United Arab Emirates,0.04672897196261682
644,Russia,Bulgaria,0.012269938650306749
645,Croatia,Switzerland,0.02564102564102564
646,Eritrea,Mali,0.045454545454545456
647,Libya,Tunisia,0.08904109589041095
648,Wallis Islands and Futuna,Cook Islands,0.05263157894736842
649,Yugoslavia,Finland,0.006172839506172839
650,Poland,Turkey,0.010869565217391304
651,Mexico,Jamaica,0.015748031496062992
652,Romania,Bosnia and Herzegovina,0.008733624454148471
653,Bahrain,Lebanon,0.009523809523809525
654,Thailand,Pakistan,0.0031645569620253164
655,Libya,Jordan,0.02054794520547945
656,Bulgaria,Italy,0.03985507246376811
657,Georgia,Iran,0.007462686567164179
658,Bermuda,Iceland,0.034482758620689655
659,Darfur,Tamil Eelam,0.14285714285714285
660,Russia,Ivory Coast,0.006134969325153374
661,Honduras,Curaçao,0.01951219512195122
662,Oman,Belarus,0.005263157894736842
663,Niger,Mali,0.046511627906976744
664,Croatia,Estonia,0.01282051282051282
665,Guyana,Saint Kitts and Nevis,0.007042253521126761
666,Finland,Cameroon,0.002369668246445498
667,Hungary,Turkey,0.013114754098360656
668,Iceland,Israel,0.008032128514056224
669,Nicaragua,Panama,0.13432835820895522
670,Switzerland,Yugoslavia,0.013927576601671309
671,Luxembourg,Morocco,0.008797653958944282
672,Faroe Islands,Romania,0.043010752688172046
673,Malawi,Kenya,0.042735042735042736
674,Iraq,Colombia,0.0064516129032258064
675,Angola,Canary Islands,0.00819672131147541
676,Thailand,Qatar,0.015822784810126583
677,China PR,Egypt,0.004975124378109453
678,Venezuela,Panama,0.017316017316017316
679,Mexico,Venezuela,0.007874015748031496
680,Nicaragua,Bermuda,0.022388059701492536
681,Algeria,Zimbabwe,0.006097560975609756
682,Bulgaria,Yugoslavia,0.057971014492753624
683,Angola,South Africa,0.06557377049180328
684,Senegal,Croatia,0.005952380952380952
685,Jamaica,Colombia,0.01646090534979424
686,Hungary,Slovenia,0.009836065573770493
687,India,Israel,0.009259259259259259
688,Mauritius,Botswana,0.00641025641025641
689,Nigeria,Netherlands,0.0064516129032258064
690,DR Congo,Saudi Arabia,0.005988023952095809
691,Barawa,Chagos Islands,0.1111111111111111
692,Japan,Croatia,0.004149377593360996
693,Northern Ireland,Finland,0.014124293785310734
694,Curaçao,New Zealand,0.007352941176470588
695,Iran,Netherlands,0.008620689655172414
696,Cyprus,Greece,0.07633587786259542
697,Azerbaijan,Italy,0.02564102564102564
698,Colombia,Chile,0.07575757575757576
699,Senegal,DR Congo,0.011904761904761904
700,Israel,Egypt,0.010362694300518135
701,Georgia,Serbia,0.014925373134328358
702,Iceland,Albania,0.012048192771084338
703,Latvia,Belgium,0.009478672985781991
704,Vietnam Republic,Kuwait,0.013157894736842105
705,Algeria,Mexico,0.006097560975609756
706,Uganda,Algeria,0.02830188679245283
707,Greenland,Gotland,0.07317073170731707
708,Ukraine,Netherlands,0.023809523809523808
709,Honduras,United States,0.09268292682926829
710,Ethiopia,Nigeria,0.04878048780487805
711,Mauritius,Madagascar,0.08974358974358974
712,South Africa,Chile,0.008620689655172414
713,Scotland,Nigeria,0.003861003861003861
714,Two Sicilies,Iraqi Kurdistan,0.2
715,Northern Ireland,Republic of Ireland,0.011299435028248588
716,Guinea,Venezuela,0.005555555555555556
717,Armenia,Peru,0.007246376811594203
718,Yugoslavia,Basque Country,0.006172839506172839
719,Senegal,Togo,0.047619047619047616
720,Spain,England,0.09352517985611511
721,Ethiopia,Morocco,0.024390243902439025
722,Slovenia,Lithuania,0.01818181818181818
723,Turkey,Czechoslovakia,0.03070175438596491
724,Guyana,Indonesia,0.007042253521126761
725,Iceland,Liechtenstein,0.004016064257028112
726,Northern Ireland,Costa Rica,0.002824858757062147
727,Azerbaijan,Trinidad and Tobago,0.01282051282051282
728,Honduras,Japan,0.00975609756097561
729,Guinea-Bissau,Botswana,0.011904761904761904
730,Seychelles,Sri Lanka,0.008771929824561403
731,Albania,Iceland,0.020512820512820513
732,Ghana,Canada,0.005681818181818182
733,Qatar,Japan,0.009569377990430622
734,Albania,Czechoslovakia,0.010256410256410256
735,Netherlands,Belgium,0.17937219730941703
736,Togo,Cape Verde,0.016129032258064516
737,Hungary,Egypt,0.006557377049180328
738,Tamil Eelam,Occitania,0.16666666666666666
739,Uruguay,United States,0.006711409395973154
740,Tajikistan,Kazakhstan,0.05263157894736842
741,New Zealand,Uzbekistan,0.006211180124223602
742,Togo,Guinea,0.053763440860215055
743,Germany,Republic of Ireland,0.028037383177570093
744,Kazakhstan,Belarus,0.031746031746031744
745,Malta,Sweden,0.04234527687296417
746,Uzbekistan,China PR,0.046296296296296294
747,Cape Verde,Liberia,0.011904761904761904
748,Isle of Man,Shetland,0.05555555555555555
749,Bhutan,Hong Kong,0.03529411764705882
750,Romania,Argentina,0.013100436681222707
751,Kenya,Burkina Faso,0.00390625
752,Scotland,Egypt,0.003861003861003861
753,San Marino,Moldova,0.041025641025641026
754,Scotland,South Africa,0.003861003861003861
755,Taiwan,Jordan,0.029850746268656716
756,Indonesia,Guinea,0.003401360544217687
757,Mexico,Bulgaria,0.007874015748031496
758,Malaysia,Israel,0.0064516129032258064
759,North Korea,Mexico,0.008771929824561403
760,Georgia,Iceland,0.007462686567164179
761,Malawi,Zimbabwe,0.10256410256410256
762,Thailand,Singapore,0.03481012658227848
763,Paraguay,South Africa,0.0033783783783783786
764,Romania,Paraguay,0.004366812227074236
765,Ethiopia,Malawi,0.024390243902439025
766,Albania,Poland,0.05128205128205128
767,Laos,Mongolia,0.007142857142857143
768,Mali,Togo,0.03278688524590164
769,Bulgaria,Algeria,0.0036231884057971015
770,Turks and Caicos Islands,Belize,0.03225806451612903
771,Falkland Islands,Isle of Man,0.23076923076923078
772,Liberia,Benin,0.013793103448275862
773,Austria,Turkey,0.026143790849673203
774,Pakistan,Philippines,0.006756756756756757
775,Pakistan,Taiwan,0.006756756756756757
776,India,Oman,0.032407407407407406
777,Netherlands,Denmark,0.03587443946188341
778,Russia,German DR,0.018404907975460124
779,India,Thailand,0.046296296296296294
780,Eswatini,Madagascar,0.015503875968992248
781,Zanzibar,Northern Cyprus,0.024390243902439025
782,Grenada,Cuba,0.01818181818181818
783,Bulgaria,Czechoslovakia,0.014492753623188406
784,Ghana,Libya,0.017045454545454544
785,Colombia,Turkey,0.005050505050505051
786,American Samoa,Tonga,0.17391304347826086
787,North Vietnam,Indonesia,0.14285714285714285
788,Benin,Malawi,0.006535947712418301
789,Egypt,Uganda,0.0053475935828877
790,Uruguay,Brazil,0.12416107382550336
791,South Korea,Syria,0.004651162790697674
792,Tajikistan,Northern Cyprus,0.013157894736842105
793,Turkey,Slovenia,0.0043859649122807015
794,Congo,Chad,0.017857142857142856
795,Hungary,Scotland,0.009836065573770493
796,Tanzania,Silesia,0.00398406374501992
797,New Zealand,Paraguay,0.012422360248447204
798,San Marino,Bulgaria,0.010256410256410256
799,Kuwait,France,0.009478672985781991
800,South Africa,Netherlands,0.02586206896551724
801,Comoros,Botswana,0.02857142857142857
802,Australia,Jordan,0.01910828025477707
803,Curaçao,Trinidad and Tobago,0.07352941176470588
804,England,Czech Republic,0.004901960784313725
805,Czech Republic,Switzerland,0.021052631578947368
806,Curaçao,Mexico,0.029411764705882353
807,France,Nigeria,0.00390625
808,North Macedonia,China PR,0.023622047244094488
809,Senegal,Zambia,0.02976190476190476
810,Mozambique,Algeria,0.013157894736842105
811,Poland,Yugoslavia,0.03260869565217391
812,Cyprus,Switzerland,0.019083969465648856
813,United States,Slovakia,0.003787878787878788
814,Madagascar,Congo,0.01652892561983471
815,Brittany,Corsica,0.3333333333333333
816,Alderney,Sealand,0.0078125
817,Luxembourg,Cape Verde,0.002932551319648094
818,Palestine,Syria,0.07142857142857142
819,Faroe Islands,Albania,0.005376344086021506
820,Netherlands,Iceland,0.008968609865470852
821,Malaysia,Bosnia and Herzegovina,0.0032258064516129032
822,South Korea,India,0.013953488372093023
823,El Salvador,Colombia,0.0149812734082397
824,Nigeria,Peru,0.0064516129032258064
825,Trinidad and Tobago,Slovenia,0.00390625
826,Greenland,Kyrgyzstan,0.024390243902439025
827,Northern Ireland,Argentina,0.002824858757062147
828,Gozo,Guernsey,0.14285714285714285
829,Iran,Peru,0.008620689655172414
830,Moldova,Poland,0.031446540880503145
831,Belgium,England,0.05985915492957746
832,Oman,Singapore,0.005263157894736842
833,Denmark,Honduras,0.0035460992907801418
834,Niger,Senegal,0.05426356589147287
835,Switzerland,Uruguay,0.008356545961002786
836,Colombia,Peru,0.08585858585858586
837,Canada,Belgium,0.011299435028248588
838,Scotland,Czechoslovakia,0.015444015444015444
839,Jordan,China PR,0.03773584905660377
840,India,Bangladesh,0.013888888888888888
841,Estonia,England,0.014234875444839857
842,South Korea,Australia,0.04186046511627907
843,Uruguay,Guatemala,0.003355704697986577
844,Germany,Romania,0.009345794392523364
845,Taiwan,Japan,0.014925373134328358
846,Guatemala,Mexico,0.10294117647058823
847,England,Norway,0.00980392156862745
848,Cyprus,Netherlands,0.03435114503816794
849,Lesotho,Namibia,0.02142857142857143
850,Cambodia,North Vietnam,0.00546448087431694
851,Libya,Iran,0.00684931506849315
852,Mexico,German DR,0.015748031496062992
853,Saint Kitts and Nevis,Saint Vincent and the Grenadines,0.05747126436781609
854,Liberia,Uganda,0.013793103448275862
855,Bahrain,Myanmar,0.004761904761904762
856,Mexico,Denmark,0.007874015748031496
857,Sri Lanka,Nepal,0.03424657534246575
858,Azerbaijan,Republic of Ireland,0.00641025641025641
859,Taiwan,North Korea,0.022388059701492536
860,North Korea,United Arab Emirates,0.02631578947368421
861,Mongolia,Afghanistan,0.046875
862,Algeria,Qatar,0.006097560975609756
863,Yugoslavia,Uruguay,0.012345679012345678
864,Argentina,Spain,0.027777777777777776
865,Lithuania,Turkey,0.008928571428571428
866,Russia,Norway,0.012269938650306749
867,Cambodia,Uzbekistan,0.01092896174863388
868,India,Peru,0.004629629629629629
869,Tanzania,Seychelles,0.00398406374501992
870,Saint Vincent and the Grenadines,Haiti,0.03260869565217391
871,Brazil,Chile,0.04819277108433735
872,Uganda,Eritrea,0.0047169811320754715
873,United States,Uruguay,0.011363636363636364
874,Trinidad and Tobago,Guyana,0.03125
875,Uzbekistan,Morocco,0.009259259259259259
876,Åland Islands,Jersey,0.2727272727272727
877,Gabon,Brazil,0.006993006993006993
878,Australia,Fiji,0.012738853503184714
879,Palestine,Malaysia,0.01020408163265306
880,Venezuela,Italy,0.004329004329004329
881,Chile,Japan,0.0030303030303030303
882,Lithuania,Kuwait,0.004464285714285714
883,Brunei,Malaysia,0.10309278350515463
884,Turkey,Georgia,0.0043859649122807015
885,Namibia,Mozambique,0.025
886,Hong Kong,Taiwan,0.014705882352941176
887,Bahrain,Belarus,0.004761904761904762
888,Lesotho,Malaysia,0.007142857142857143
889,Costa Rica,Brazil,0.04484304932735426
890,Singapore,Iran,0.006097560975609756
891,South Korea,Jordan,0.004651162790697674
892,San Marino,Denmark,0.010256410256410256
893,Montenegro,Turkey,0.03333333333333333
894,Zimbabwe,Ghana,0.03164556962025317
895,Burkina Faso,Mauritania,0.005847953216374269
896,Brazil,Mexico,0.060240963855421686
897,Namibia,Ghana,0.016666666666666666
898,Egypt,Sweden,0.0106951871657754
899,Armenia,Latvia,0.014492753623188406
900,New Zealand,Chile,0.012422360248447204
901,Ethiopia,Chad,0.006097560975609756
902,Cambodia,Pakistan,0.00546448087431694
903,Barbados,Sweden,0.007407407407407408
904,Hungary,Serbia,0.009836065573770493
905,Cape Verde,Comoros,0.011904761904761904
906,Switzerland,Norway,0.022284122562674095
907,Netherlands,Morocco,0.004484304932735426
908,Portugal,Norway,0.005405405405405406
909,Egypt,Portugal,0.016042780748663103
910,Algeria,Germany,0.006097560975609756
911,Canada,Guatemala,0.011299435028248588
912,Norway,Luxembourg,0.002932551319648094
913,Zambia,Tanzania,0.02666666666666667
914,Kernow,Guernsey,0.3333333333333333
915,Honduras,Jamaica,0.04878048780487805
916,Romania,Scotland,0.008733624454148471
917,India,Indonesia,0.037037037037037035
918,Congo,Rwanda,0.011904761904761904
919,Saudi Arabia,Egypt,0.01932367149758454
920,Puerto Rico,Venezuela,0.011235955056179775
921,Wales,Belarus,0.003105590062111801
922,Belize,Montserrat,0.015625
923,Anguilla,Montserrat,0.030303030303030304
924,Palestine,Lebanon,0.01020408163265306
925,Equatorial Guinea,China PR,0.01282051282051282
926,Slovenia,England,0.045454545454545456
927,Cambodia,Maldives,0.01639344262295082
928,Madagascar,Botswana,0.01652892561983471
929,Hitra,Frøya,0.07142857142857142
930,Malawi,Egypt,0.029914529914529916
931,Hungary,Andorra,0.003278688524590164
932,Uganda,Ghana,0.02830188679245283
933,Székely Land,United Koreans in Japan,0.06666666666666667
934,Croatia,Bulgaria,0.01282051282051282
935,Yugoslavia,France,0.04938271604938271
936,Kazakhstan,Faroe Islands,0.015873015873015872
937,Iceland,Romania,0.012048192771084338
938,Togo,Switzerland,0.005376344086021506
939,Tunisia,Australia,0.005376344086021506
940,Georgia,Greece,0.05223880597014925
941,Luxembourg,Czechoslovakia,0.017595307917888565
942,Nigeria,Gabon,0.0064516129032258064
943,Northern Mariana Islands,Guam,0.391304347826087
944,Slovenia,Uruguay,0.00909090909090909
945,Mayotte,New Caledonia,0.0625
946,Ethiopia,Burkina Faso,0.018292682926829267
947,Switzerland,Luxembourg,0.002785515320334262
948,United States,Portugal,0.007575757575757576
949,Mexico,Canada,0.015748031496062992
950,Bosnia and Herzegovina,Uzbekistan,0.009433962264150943
951,Belarus,Oman,0.007407407407407408
952,Yugoslavia,Hungary,0.08024691358024691
953,Guadeloupe,Burkina Faso,0.009615384615384616
954,Sealand,Occitania,0.3333333333333333
955,Eritrea,Cameroon,0.022727272727272728
956,Mexico,Norway,0.007874015748031496
957,Japan,Ukraine,0.008298755186721992
958,Republic of Ireland,Switzerland,0.03414634146341464
959,Canada,Saudi Arabia,0.005649717514124294
960,Kyrgyzstan,United Arab Emirates,0.010752688172043012
961,Northern Ireland,Albania,0.005649717514124294
962,Jamaica,Switzerland,0.00823045267489712
963,Burundi,Uganda,0.12087912087912088
964,Uzbekistan,Belarus,0.009259259259259259
965,Portugal,Cape Verde,0.005405405405405406
966,Venezuela,Paraguay,0.07792207792207792
967,Russia,Scotland,0.006134969325153374
968,Ivory Coast,Ethiopia,0.013793103448275862
969,Kuwait,Bahrain,0.06635071090047394
970,Libya,Zimbabwe,0.00684931506849315
971,Guyana,Jamaica,0.028169014084507043
972,Greece,Northern Ireland,0.013157894736842105
973,Malaysia,Sweden,0.0064516129032258064
974,United States,Ghana,0.007575757575757576
975,Luxembourg,Estonia,0.005865102639296188
976,Shetland,Greenland,0.07407407407407407
977,Romania,Morocco,0.004366812227074236
978,Bangladesh,Philippines,0.006493506493506494
979,Bangladesh,Taiwan,0.006493506493506494
980,British Virgin Islands,Guadeloupe,0.014084507042253521
981,Seychelles,Zambia,0.02631578947368421
982,French Guiana,Jamaica,0.012195121951219513
983,Haiti,Congo,0.0056179775280898875
984,Liechtenstein,Greece,0.020833333333333332
985,Mozambique,Portugal,0.013157894736842105
986,Poland,Estonia,0.0036231884057971015
987,Venezuela,Brazil,0.1038961038961039
988,Belarus,Georgia,0.014814814814814815
989,Hong Kong,Vietnam Republic,0.0196078431372549
990,Gabon,Chad,0.02097902097902098
991,Cyprus,Austria,0.022900763358778626
992,Luxembourg,Belarus,0.017595307917888565
993,New Caledonia,Australia,0.043010752688172046
994,Congo,Moldova,0.005952380952380952
995,Nigeria,Mali,0.025806451612903226
996,United Arab Emirates,Belarus,0.0048543689320388345
997,Senegal,Saudi Arabia,0.011904761904761904
998,Congo,Senegal,0.03571428571428571
999,Palestine,Morocco,0.01020408163265306
1000,Australia,United States,0.006369426751592357
1001,Haiti,Martinique,0.016853932584269662
1002,Kenya,DR Congo,0.02734375
1003,DR Congo,Niger,0.005988023952095809
1004,DR Congo,Ethiopia,0.005988023952095809
1005,Qatar,Norway,0.004784688995215311
1006,Iraq,Spain,0.0064516129032258064
1007,Ukraine,Greece,0.023809523809523808
1008,Åland Islands,Guernsey,0.09090909090909091
1009,Italy,Egypt,0.006060606060606061
1010,South Africa,Norway,0.017241379310344827
1011,Liberia,Zambia,0.013793103448275862
1012,Bermuda,Barbados,0.05747126436781609
1013,Guinea,Gambia,0.027777777777777776
1014,Bahamas,Belize,0.02857142857142857
1015,Sweden,Croatia,0.012658227848101266
1016,Libya,Mali,0.02054794520547945
1017,Cuba,French Guiana,0.0125
1018,Andorra,Kosovo,0.005917159763313609
1019,Estonia,Montenegro,0.0035587188612099642
1020,Belarus,Egypt,0.007407407407407408
1021,Saudi Arabia,Republic of Ireland,0.004830917874396135
1022,Frøya,Bermuda,0.041666666666666664
1023,Gibraltar,Northern Cyprus,0.011111111111111112
1024,Syria,Australia,0.016129032258064516
1025,Malta,Egypt,0.006514657980456026
1026,Bolivia,France,0.0035211267605633804
1027,Moldova,Austria,0.0440251572327044
1028,Switzerland,Montenegro,0.002785515320334262
1029,Norway,Belgium,0.017595307917888565
1030,Finland,Azerbaijan,0.002369668246445498
1031,Timor-Leste,Myanmar,0.034482758620689655
1032,Republic of Ireland,Sweden,0.024390243902439025
1033,Cascadia,Ellan Vannin,0.5
1034,Hitra,Ynys Môn,0.14285714285714285
1035,Bosnia and Herzegovina,Poland,0.018867924528301886
1036,Equatorial Guinea,Tanzania,0.01282051282051282
1037,Pakistan,Iraq,0.0472972972972973
1038,Malawi,Mauritius,0.017094017094017096
1039,Qatar,Portugal,0.009569377990430622
1040,Seychelles,Kenya,0.05263157894736842
1041,Faroe Islands,Russia,0.021505376344086023
1042,Bhutan,Oman,0.023529411764705882
1043,Mauritius,Chad,0.01282051282051282
1044,Switzerland,United Arab Emirates,0.002785515320334262
1045,Eswatini,Kenya,0.023255813953488372
1046,Bhutan,Afghanistan,0.058823529411764705
1047,Myanmar,United Arab Emirates,0.009900990099009901
1048,Saudi Arabia,Turkey,0.014492753623188406
